/home/auto-114/PycharmProjects/neon_study_10/train/w_7812.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_7812.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_4598.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_4598.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_3828.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_3828.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_8734.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_8734.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_3251.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_3251.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_8063.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_8063.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_5624.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_5624.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_825.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_825.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_3974.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_3974.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_3049.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_3049.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_6660.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_6660.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_3909.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_3909.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_2632.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_2632.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_7754.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_7754.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_1681.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_1681.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_4130.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_4130.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_1194.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_1194.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_5390.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_5390.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_8923.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_8923.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_8790.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_8790.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_4522.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_4522.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_6695.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_6695.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_1052.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_1052.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_7212.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_7212.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_735.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_735.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_3805.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_3805.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_707.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_707.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_9271.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_9271.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_7097.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_7097.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_3779.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_3779.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_5312.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_5312.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_6038.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_6038.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_5859.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_5859.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_6731.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_6731.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_4144.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_4144.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_4817.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_4817.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_2319.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_2319.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_446.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_446.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_8673.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_8673.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_5770.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_5770.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_133.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_133.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_3003.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_3003.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_5033.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_5033.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_6015.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_6015.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_6511.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_6511.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_2935.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_2935.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_4664.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_4664.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_5938.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_5938.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_8430.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_8430.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_9105.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_9105.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_6365.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_6365.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_2577.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_2577.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_8281.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_8281.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_3392.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_3392.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_9358.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_9358.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_8357.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_8357.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_2883.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_2883.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_1087.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_1087.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_9328.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_9328.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_4469.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_4469.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_3983.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_3983.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_4441.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_4441.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_7702.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_7702.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_1325.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_1325.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_7416.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_7416.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_4213.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_4213.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_869.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_869.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_9376.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_9376.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_5075.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_5075.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_1057.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_1057.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_4261.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_4261.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_4974.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_4974.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_2469.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_2469.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_3807.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_3807.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_1264.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_1264.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_6066.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_6066.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_6052.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_6052.json
/home/auto-114/PycharmProjects/neon_study_10/train/w_5811.jpg,/home/auto-114/PycharmProjects/neon_study_10/annotations/w_5811.json
